지점,지점명,일시,평균기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),합계 일조시간(hr),합계 일사량(MJ/m2),일 최심적설(cm),평균 전운량(1/10)
108,서울,2020-04-15,13.2,,2.2,39.8,5.8,1004.6,10,21.49,,5.4
108,서울,2020-04-16,16,,2.3,39.9,7,1006.1,10.6,22.96,,2.9
108,서울,2020-04-17,12.5,6.5,2.4,77.8,11.1,1002.2,.3,4.23,,9.1
108,서울,2020-04-18,13.5,,2.6,67.9,10.2,1005.9,10.4,23.09,,2.6
108,서울,2020-04-19,12.3,10.3,2.7,75.8,10.6,1004.1,.3,5.25,,9.5
108,서울,2020-04-20,10,.1,3.3,73,9,1000.6,1.3,7.34,,7.4
108,서울,2020-04-21,7.4,,4.4,49,5,1003.8,10.1,23.63,,3.6
108,서울,2020-04-22,6,0,4,46.8,4.4,1005.9,5.3,15.89,,4.1
108,서울,2020-04-23,7.9,,3.7,47.8,4.9,1005.6,11.8,25.72,,1.6
108,서울,2020-04-24,9.9,,3.9,55.6,6.7,1003.1,12,26.61,,1.8
108,서울,2020-04-25,13.1,,3.9,54.4,8.3,999.3,8.5,18.9,,3.3
108,서울,2020-04-26,12.3,,3.2,43.1,5.8,1006.9,12.5,28.36,,.8
108,서울,2020-04-27,12.9,,2.8,49.8,7.1,1009.3,9.7,22.98,,3.4
108,서울,2020-04-28,13.9,,3,50,7.6,1009.4,12.6,26.97,,0
108,서울,2020-04-29,14.9,,2.6,48.6,7.7,1009,12.2,26.1,,.4
108,서울,2020-04-30,17.1,,2.7,57.1,11.5,1005.7,8.2,24.03,,5.3
108,서울,2020-05-01,20.2,,2.7,73.6,17.2,1003,6.1,18.96,,6.6
108,서울,2020-05-02,20.3,0,2.3,79.6,18.9,1001.3,.2,9.43,,9
108,서울,2020-05-03,21.8,0,2,68.8,17.4,996,5.9,19.41,,7
108,서울,2020-05-04,20.2,,2.7,63.9,15,998.1,10.1,25.42,,3.4
108,서울,2020-05-05,16,,1.9,67.9,12.3,1001.5,3.3,9.41,,5.4
108,서울,2020-05-06,19.4,,2.1,50,10.3,1003.7,12.8,28.51,,1.8
108,서울,2020-05-07,20.7,,2.5,32.5,7.7,1007.1,8.7,23.93,,6.8
108,서울,2020-05-08,19.9,2.3,2.4,32.8,6.9,1004.4,7.5,23.26,,7.4
108,서울,2020-05-09,14.2,24.4,3.6,94.4,15.3,994.8,0,3,,10
108,서울,2020-05-10,14.4,1.3,2.5,88.6,14.4,997,.4,6.77,,9
108,서울,2020-05-11,16.5,3.4,3,61,10.8,997.7,7.2,22.98,,8.1
108,서울,2020-05-12,14.3,.7,2.9,69.4,11.1,995.1,5,13.6,,3.3
108,서울,2020-05-13,16.1,,2.8,47.3,8,1005.1,13,29.7,,.6
108,서울,2020-05-14,19.3,,2,35.4,7.5,1006,6.6,20.64,,8.3
108,서울,2020-05-15,16.1,12,3,81.4,14.5,998.8,0,3.43,,10
108,서울,2020-05-16,16.7,2.5,1.6,90.3,17,996.6,.6,7.6,,9.5
108,서울,2020-05-17,19.1,0,1.7,80.1,17.5,995.3,3.9,15.26,,7.1
108,서울,2020-05-18,19.1,29.8,2.4,79.4,17.2,988.4,3.2,14.07,,8.5
108,서울,2020-05-19,13,19,3.2,73.6,10.9,990.7,3,15.29,,7.6
108,서울,2020-05-20,14.4,0,1.9,60.4,9.8,1001.7,4.5,20.91,,6
108,서울,2020-05-21,17.4,,2.1,56.1,10.9,1004.4,9.4,24.35,,4.8
108,서울,2020-05-22,18.5,0,1.9,68.5,14.6,1002.7,.7,13.07,,8.6
108,서울,2020-05-23,20.1,0,2.2,66.1,15.2,1001.1,6.8,23.24,,7.4
108,서울,2020-05-24,17.1,14.5,2.9,84.8,16.4,999.6,1.1,10.59,,8.4
108,서울,2020-05-25,16.6,,2.1,81,15.1,1002.3,2.5,16.88,,8.1
108,서울,2020-05-26,16.2,1.5,2.1,81.9,14.8,999.4,4.8,18.49,,7.8
108,서울,2020-05-27,17.4,,2.6,68.5,13.1,999.3,13.2,30.06,,1.5
108,서울,2020-05-28,18.7,0,1.9,62.8,13,999.6,8.4,22.83,,3.9
108,서울,2020-05-29,20.7,,2,65.6,15.5,1004.9,12.7,28.09,,1.3
108,서울,2020-05-30,22.6,,1.9,57.3,15,1006.1,11.3,26.5,,1.1
108,서울,2020-05-31,21.2,1,2.3,63,15.4,1001.4,5,19.15,,8.5
108,서울,2020-06-01,19.7,.4,3.4,64.3,14.2,999.7,11.5,30.35,,3.8
108,서울,2020-06-02,17.9,2,2.2,71,14.4,997.4,.2,5.89,,9.3
108,서울,2020-06-03,22,,2.4,73.3,18.8,993.9,9.5,24.64,,5.8
108,서울,2020-06-04,21.9,.2,2.7,81.1,21,994.1,4.7,19.77,,8.4
108,서울,2020-06-05,23,,1.8,69.4,18.8,997.2,8.8,23.36,,5.5
108,서울,2020-06-06,24.6,,2,63.6,19.1,998.1,8.6,23.38,,2.3
108,서울,2020-06-07,22.7,,2.3,69.4,18.8,1001.9,9.2,26.04,,3.3
108,서울,2020-06-08,25,,2.1,63.6,19.4,1004.6,11.3,26.13,,3
108,서울,2020-06-09,26.7,,2.3,51.6,17.5,1004.3,12.9,28.36,,3
108,서울,2020-06-10,25.8,6.2,2,63.8,20.5,998.9,5.2,18.85,,9
108,서울,2020-06-11,26.1,0,2.2,68.3,22.2,993.7,8,26.03,,5.8
108,서울,2020-06-12,24.7,,1.7,68.6,21.1,995.1,.5,11.51,,8.1
108,서울,2020-06-13,26.9,0,1.9,52.8,17.9,994.3,9.7,28.11,,5.5
108,서울,2020-06-14,24,1.1,2.9,70.6,20.6,994.3,8.1,22.52,,4.4
108,서울,2020-06-15,23,,2.8,62.3,16.7,996.4,10.1,26.53,,6
108,서울,2020-06-16,24.4,,2.2,63,18.7,995.7,7.5,24.74,,6
108,서울,2020-06-17,24.3,,2,58.6,17.4,995.3,5.9,21.25,,7.4
108,서울,2020-06-18,23.4,,1.6,61.4,17.5,993.1,.1,11,,9
108,서울,2020-06-19,24.7,.1,2.1,61.4,18.8,996.4,6,19.6,,6.3
108,서울,2020-06-20,24.9,,2.1,62.6,19.3,1000,11.7,24.75,,.9
108,서울,2020-06-21,26.1,,2,59.5,19.3,998,13.5,27.82,,.1
108,서울,2020-06-22,28.6,,2,50.5,18.8,998,13.3,28.95,,1.6
108,서울,2020-06-23,27.3,0,1.9,53.5,19.2,998.3,5.1,16.97,,7.5
108,서울,2020-06-24,22.3,37.6,2.7,83.5,22,993.1,0,2.91,,10
108,서울,2020-06-25,21.6,13.3,2.2,91,23.3,991.8,.1,6.11,,10
108,서울,2020-06-26,21.8,2.1,3.2,82.1,21.2,996.5,3.1,13.03,,8.3
108,서울,2020-06-27,24.1,0,2,70.4,20.8,995.5,7.4,22.18,,6.1
108,서울,2020-06-28,25.2,,2.4,70.5,22.2,994.8,12.4,28.6,,1.9
108,서울,2020-06-29,23.8,11.9,2.4,77,22.4,991.8,1.7,8.4,,8.6
108,서울,2020-06-30,20.1,64.7,4,83,19.3,984.3,0,6.2,,10
108,서울,2020-07-01,21.1,0,1.9,79.3,19.7,995,.2,9.47,,7.6
108,서울,2020-07-02,24.2,,1.9,74.5,22.1,1000.9,5.4,19.15,,6.6
108,서울,2020-07-03,25.5,.1,2.6,63.5,19.8,1000.5,9.6,27.47,,6.8
108,서울,2020-07-04,24.2,1.6,2.1,63.9,18.6,997,9.5,26.88,,7.6
108,서울,2020-07-05,23.8,,1.9,68.6,19.9,994.5,6.4,20.85,,5.3
108,서울,2020-07-06,25.6,,2.1,66.6,21.5,991.2,5,19.28,,7.4
108,서울,2020-07-07,24.1,0,2.5,75.5,22.5,994.3,4,15.15,,6.3
108,서울,2020-07-08,25.5,,2,71.9,22.9,994.8,10,25.81,,2.9
108,서울,2020-07-09,27.5,,1.7,64.6,22.9,994,7.7,23.1,,4.8
108,서울,2020-07-10,24.5,2.2,2.8,75,23,992.6,3.1,12.3,,6.6
108,서울,2020-07-11,25.8,,2.6,62.6,20.5,997.5,6.6,21.82,,7.3
108,서울,2020-07-12,23.5,2.9,2.4,71.9,20.6,999.3,0,7.67,,9.1
108,서울,2020-07-13,18.7,47.6,4,94.8,20.3,993,0,4.58,,10
108,서울,2020-07-14,20.3,11.5,2.8,79.4,18.7,993.9,.1,12.46,,9.9
108,서울,2020-07-15,23.4,,2,63.1,17.7,995.5,9.3,26.6,,5.1
108,서울,2020-07-16,25,,1.8,70.9,22.1,997,10.2,25.76,,4.1
108,서울,2020-07-17,26,0,1.9,72,23.8,998.3,7.5,22.28,,4.5
108,서울,2020-07-18,26.1,,1.6,71.6,24,998.4,4.3,15.49,,5.4
108,서울,2020-07-19,24,29.1,2.7,81.6,24.2,994.9,0,4.92,,9.9
108,서울,2020-07-20,23.8,3.6,3.7,86.3,25.4,995.9,0,5.15,,9.6
108,서울,2020-07-21,25,0,1.6,77,23.9,1001.8,4,17.83,,6.3
108,서울,2020-07-22,23.7,11.5,1.6,89.3,26,999.9,0,4.5,,9.8
108,서울,2020-07-23,21.1,103.1,3.6,95.5,23.9,995.7,0,2.72,,10
108,서울,2020-07-24,22.5,2.9,4.6,74.3,20.2,989.3,1,10.46,,9.3
108,서울,2020-07-25,24.3,0,3.1,69.3,21,993.6,1.9,15.59,,7.8
108,서울,2020-07-26,25.4,0,2,69.3,22.3,997.4,5.6,18.14,,7.4
108,서울,2020-07-27,24.3,2.2,2.2,86.4,26.1,998.6,0,7.72,,10
108,서울,2020-07-28,24.4,.4,2,84.8,25.7,1000.5,0,8.38,,9.9
108,서울,2020-07-29,23.7,50.1,2,95.8,28,1002,0,3.18,,10
108,서울,2020-07-30,25.3,.1,2.1,85.5,27.4,1003.4,3,15.34,,8.3
108,서울,2020-07-31,26.2,1.5,2,81.9,27.7,1003.9,5,14.5,,6.9
108,서울,2020-08-01,25.3,39.1,1.7,90.9,29.2,1000.5,0,5.31,,9.8
108,서울,2020-08-02,24.9,31.4,2.3,96.3,30.3,997.8,0,2.55,,10
108,서울,2020-08-03,25,102.6,3,96.3,30.4,998.4,0,3.09,,10
108,서울,2020-08-04,27,3.9,3.5,89.3,31.6,1000.9,.4,8.06,,9.6
108,서울,2020-08-05,26.5,18.5,1.9,92.1,31.8,1000.8,.1,5.02,,9.8
108,서울,2020-08-06,24.1,75.7,3.3,92.8,27.7,995.4,.2,6.74,,8
108,서울,2020-08-07,24.3,0,1.8,85.3,25.6,996.9,0,6.7,,9
108,서울,2020-08-08,24.2,19.1,2.3,89.5,27,993.2,1.8,6.96,,9.1
108,서울,2020-08-09,24.9,50.3,2.6,95.4,29.9,992.5,0,1.43,,9.8
108,서울,2020-08-10,26.5,44.6,2,91.6,31.7,993.8,.2,7.77,,9.9
108,서울,2020-08-11,24.6,97,2.2,92.5,28.5,999.6,.5,7.44,,9.5
108,서울,2020-08-12,27.2,,1.9,83.9,30.1,1002.7,2.1,13.62,,8.3
108,서울,2020-08-13,28,,2.5,82.4,31,999.3,.2,7.96,,8.5
108,서울,2020-08-14,27.1,.4,3.5,86.1,30.9,995.8,0,4.14,,9.3
108,서울,2020-08-15,26.1,69,1.9,96,32.3,998.7,0,3.25,,9.3
108,서울,2020-08-16,27.4,,3,82.6,29.9,1001,2.4,14.3,,8.3
108,서울,2020-08-17,28.2,,2.3,77.9,29.4,1003.7,5.8,18.44,,4.4
108,서울,2020-08-18,27.5,,1.6,76.3,27.5,1003.2,7.9,19.81,,2.8
108,서울,2020-08-19,27.1,,2,76.8,27.1,1001.7,9.4,22.54,,2.3
108,서울,2020-08-20,27.7,,1.7,76,27.8,1002.4,3.1,15.16,,6.4
108,서울,2020-08-21,26.6,2.5,1.6,83.1,28.9,1003.9,.8,8.74,,8.8
108,서울,2020-08-22,24.3,42.6,2.1,87.4,26.4,1002.5,.6,7.56,,9
108,서울,2020-08-23,25.3,,1.9,78.4,24.9,998.7,6.8,18.72,,6
108,서울,2020-08-24,27.8,,2.2,71.6,26.5,995.2,8.8,20.25,,5.9
108,서울,2020-08-25,29.9,,2.1,69.5,28.8,995,7.6,21.21,,5.9
108,서울,2020-08-26,30.2,.6,3.4,68.3,28.8,992.2,7.5,19.68,,6.4
108,서울,2020-08-27,27.1,8.7,3.6,84.6,30.2,991.3,.5,5.5,,9.9
108,서울,2020-08-28,27.3,13.6,1.6,89.1,32.2,997.3,2,10.18,,8.9
108,서울,2020-08-29,26.8,13.6,1.3,90.1,31.7,999.2,1.7,8.7,,8.4
108,서울,2020-08-30,26.8,42.5,2.1,88.8,31,1001.6,2.4,12.89,,7.9
108,서울,2020-08-31,26.4,0,2.8,77.9,26.6,1002.4,1.9,12.25,,8.8
108,서울,2020-09-01,26.6,0,1.9,72.4,25,999.4,1,11.35,,8.8
108,서울,2020-09-02,24.3,33.3,2.3,91.3,27.6,993.7,0,3.34,,9.6
108,서울,2020-09-03,22.7,29.8,4.8,82,22.4,987.3,2.8,13.51,,7.4
108,서울,2020-09-04,23.3,,2.7,63.9,17.8,1002.2,10.1,21.21,,1.6
108,서울,2020-09-05,23.3,,2,66.6,18.8,1003.5,3.3,14.49,,8
108,서울,2020-09-06,21.7,6.4,2.7,80,20.5,999.3,0,7.13,,9.4
108,서울,2020-09-07,19.2,61,4.2,93.5,20.8,983.1,0,3.37,,10
108,서울,2020-09-08,23.4,0,4.2,71.5,20.2,998.7,9.5,21.87,,5.4
108,서울,2020-09-09,21.1,1.3,2.1,83.4,20.7,999.9,3.1,12.29,,7.6
108,서울,2020-09-10,22.8,3.9,2,75.8,20.5,999.1,9,19.17,,6.3
108,서울,2020-09-11,22.4,1.2,2.8,72.6,19.3,1004.5,4.5,12.87,,7.6
108,서울,2020-09-12,20.2,5.7,2,83.8,19.7,,0,7.34,,9.5
108,서울,2020-09-13,21.5,,1.9,70.4,17.8,1005.7,9.8,20.53,,2.8
108,서울,2020-09-14,21.3,0,1.8,79.3,19.9,1004.4,5.7,13.86,,4.6
108,서울,2020-09-15,23,,1.6,76.4,21,1002.6,5.1,16.56,,7.5
108,서울,2020-09-16,22.5,.3,1.9,79.9,21.7,999.6,.3,6.21,,9.4
108,서울,2020-09-17,21.3,,2.1,70.3,17.5,1000.2,.7,9.35,,8.4
108,서울,2020-09-18,21.5,,2.8,62,15.5,1002.7,9.8,21.24,,3.1
108,서울,2020-09-19,21.2,.3,2.2,59.3,14.3,1004.9,9.7,21.25,,1.5
108,서울,2020-09-20,19.7,,2,57.6,12.8,1007,11.4,22.19,,0
108,서울,2020-09-21,19.1,,1.7,56.1,12,1008.1,9.6,19.54,,4.5
108,서울,2020-09-22,20.2,,2.8,55.3,12.7,1008.7,10.7,21.71,,3.1
108,서울,2020-09-23,19.2,,3.3,59.9,13.3,1008.2,7.2,16.99,,7.6
108,서울,2020-09-24,20.6,,3.7,59.6,14.4,1005.3,8,18.54,,6.6
108,서울,2020-09-25,20.1,,2.5,64.1,14.9,1003.7,3.5,13.39,,4.9
108,서울,2020-09-26,19.3,,2.4,62.5,13.7,1006.7,8,15.92,,4
108,서울,2020-09-27,20.4,,2,63.3,14.8,1008.5,9.8,18.7,,1.1
108,서울,2020-09-28,20.7,,2,66,15.7,1006.5,10.5,19.29,,1.1
108,서울,2020-09-29,19.6,,1.9,67.6,15.1,1001.6,6.3,14.84,,6.8
108,서울,2020-09-30,19.6,38.3,1.7,78,17.4,1000.6,4.9,14,,7.1
108,서울,2020-10-01,18.8,,2.1,74.9,16.1,1003.4,2.5,10.89,,5.5
108,서울,2020-10-02,19.2,0,2.3,79.6,17.7,1004.6,1.9,6.34,,9.1
108,서울,2020-10-03,19.9,0,1.6,72.5,16.7,1004.9,1.8,9.79,,8
108,서울,2020-10-04,16.6,0,2.8,65.1,12.4,1002.7,4.3,12.36,,7.1
108,서울,2020-10-05,13.3,,2.5,57.3,8.6,1007.9,10.5,19.44,,2.3
108,서울,2020-10-06,14.2,,2,55.9,8.7,1012.2,10.8,19.81,,2.5
108,서울,2020-10-07,16,,1.9,48.9,8.5,1015.8,8.9,16.99,,3.8
108,서울,2020-10-08,17.2,,3.1,53,10.1,1016.7,10.8,19.27,,.1
108,서울,2020-10-09,17.2,,3,53.4,10.4,1013.2,10.6,18.55,,4.6
108,서울,2020-10-10,16.9,,2,60.1,11.3,1009.7,7.6,15.28,,5.3
108,서울,2020-10-11,16.9,,1.8,68.5,13,1006.1,4.9,11.45,,5.8
108,서울,2020-10-12,16.2,,2.2,68.6,12.5,1005.2,7.5,13.59,,2.6
108,서울,2020-10-13,13.6,,2.2,52.3,7.9,1010.7,7.1,14.16,,3.5
108,서울,2020-10-14,12.8,,2.4,47,6.9,1014.6,5.8,12.19,,6.6
108,서울,2020-10-15,11.7,,1.5,41.8,5.7,1015.8,7.2,14.48,,6.6
108,서울,2020-10-16,11.8,,1.5,64.3,8.9,1013.7,0,5.28,,7.6
108,서울,2020-10-17,13.1,,1.8,64.3,9.2,1013,10.1,17.65,,1
108,서울,2020-10-18,13.6,,2,65.5,10,1013.6,9.7,15.96,,.5
108,서울,2020-10-19,15.1,,1.7,74.4,12.4,1014.7,9.8,15.27,,0
108,서울,2020-10-20,15.2,,1.6,67.1,11.2,1015.4,10,15.67,,.4
108,서울,2020-10-21,14.1,,1.9,69.4,11.1,1008.6,.1,4.72,,7.3
108,서울,2020-10-22,13.5,0,2.8,66,10.2,1003.5,5.4,11.01,,4.6
108,서울,2020-10-23,8.6,,3,51.5,5.6,1004.9,9.9,17.01,,0
108,서울,2020-10-24,8.7,,2.5,47.6,5.3,1008.7,9.9,16.65,,0
108,서울,2020-10-25,11.8,,1.7,62.5,8.3,1009.9,8.8,13.83,,2.8
108,서울,2020-10-26,12.9,,1.6,71.6,10.3,1009.8,9.2,13.69,,1.6
108,서울,2020-10-27,14,,1.8,74.1,11.6,1010.9,8.3,12.23,,1.1
108,서울,2020-10-28,13.8,,2.5,52.1,8.2,1012.6,9.2,15.27,,3.8
108,서울,2020-10-29,10.8,,2,40.3,5.1,1013.7,9,13.77,,3.1
108,서울,2020-10-30,11.9,,1.5,42.9,5.8,1015.2,9.7,14.62,,.4
108,서울,2020-10-31,13.6,,2.6,60.3,9.3,1013.9,5.8,11.03,,6.1
108,서울,2020-11-01,13.7,13.6,2.3,84.3,13.2,1009.2,0,1.61,,8.6
108,서울,2020-11-02,10.8,1.7,2.3,58.3,7.1,1010.1,9.6,14.6,,3
108,서울,2020-11-03,5.1,.5,3.5,47.5,4.1,1011.9,9.2,15.22,,1.5
108,서울,2020-11-04,4.9,,2.3,43.9,3.7,1015.2,9.6,15.36,,0
108,서울,2020-11-05,9.6,,1.8,61.5,7.3,1016.7,8.4,12.77,,5.3
108,서울,2020-11-06,13.5,,1.7,63.3,9.8,1010.9,.3,5.65,,8.9
108,서울,2020-11-07,14.6,.1,2.7,68.8,11.2,1007.6,7,11.01,,3.6
108,서울,2020-11-08,8.5,,3.1,43.8,5,1012.3,9.5,14.66,,0
108,서울,2020-11-09,5.5,,1.8,40.9,3.7,1015.2,6,10.48,,2.4
108,서울,2020-11-10,7.7,,2.2,56.1,5.8,1017.9,9.6,13.61,,0
108,서울,2020-11-11,9.3,,1.6,53.5,6.1,1021.3,9.6,12.96,,0
108,서울,2020-11-12,10.4,,1.7,56.9,6.9,1019.9,9.4,12.27,,2
108,서울,2020-11-13,12.2,,1.6,71.5,10,1018.2,5.5,8.92,,3
108,서울,2020-11-14,12.5,,1.7,66.9,9.2,1018.9,8,11.58,,1.3
108,서울,2020-11-15,11.1,,1.7,75,9.8,1017.1,6.8,9.52,,3.4
108,서울,2020-11-16,12.4,,1.6,70.1,9.8,1015.9,8.4,10.76,,2.1
108,서울,2020-11-17,15.9,.1,2.3,67.5,12.2,1013.2,1.3,5.7,,7.4
108,서울,2020-11-18,16.6,12.2,2.6,91.4,17.2,1005.5,0,2.63,,9.8
108,서울,2020-11-19,13.6,86.9,4.2,90.5,14.9,998,0,.96,,9.8
108,서울,2020-11-20,2.8,0,3.2,74.3,5.6,1009.3,0,2.74,,6.6
108,서울,2020-11-21,6.5,.2,2.1,67.9,6.6,1013.1,6.6,10.52,,6.1
108,서울,2020-11-22,5.6,4.8,2.5,80.5,7.4,1012.4,.4,3.61,,7.8
108,서울,2020-11-23,1.7,,2.3,61.4,4.2,1017.8,9.2,12.35,,.3
108,서울,2020-11-24,2.9,,1.8,54.5,4.1,1018,1.3,6.33,,6.1
108,서울,2020-11-25,4.6,,1.5,64.1,5.4,1017,4.6,8.32,,5.4
108,서울,2020-11-26,5.6,,1.7,66.5,5.9,1016.5,6.6,9.8,,5.5
108,서울,2020-11-27,4.1,0,2.7,61.6,5,1015.4,5,8.52,,4.9
108,서울,2020-11-28,-.1,,2.8,50,3,1018.3,9,11.89,,2.9
108,서울,2020-11-29,-.6,,2.2,59.6,3.5,1019.3,1.5,5.61,,4.1
108,서울,2020-11-30,-.2,,1.9,57.8,3.4,1024.1,9.1,11.55,,0
108,서울,2020-12-01,1.1,,1.9,44.5,2.8,1024.7,7.3,10.69,,4.4
108,서울,2020-12-02,2.4,,1.8,41.4,3,1020.2,3.4,6.38,,6.6
108,서울,2020-12-03,.7,,2.7,47.1,3,1019.1,9.1,11.52,,1
108,서울,2020-12-04,-.6,,1.8,53.8,3,1019.6,9,11.62,,.9
108,서울,2020-12-05,2.1,,1.7,63.1,4.5,1019.1,5.1,8.18,,5.6
108,서울,2020-12-06,4.5,,1.8,66.9,5.6,1017.4,6,8.37,,4.3
108,서울,2020-12-07,3.4,,2.6,57.5,4.5,1017.6,7.4,8.93,,3.8
108,서울,2020-12-08,-.5,,2,50,2.9,1018.2,8.7,11.4,,.4
108,서울,2020-12-09,1.5,,1.5,55.1,3.8,1015.9,5.9,8.48,,4.5
108,서울,2020-12-10,5.8,0,1.7,69.9,6.5,1011.8,1.1,4.74,,7.8
108,서울,2020-12-11,5.3,,1.8,77.1,6.8,1009.1,2.4,5.85,,6.5
108,서울,2020-12-12,2.3,,2.1,51.3,3.6,1009,8.6,10.22,,1.8
108,서울,2020-12-13,-1.1,2.9,2.9,74.9,4.4,1008.4,1.1,1.9,3.2,5.4
108,서울,2020-12-14,-7.7,,3.4,49.1,1.7,1018.3,8.9,11.44,1.7,0
108,서울,2020-12-15,-8.3,,2.8,43,1.4,1020.5,9,11.61,1,0
108,서울,2020-12-16,-8.3,,2.6,43.9,1.4,1020.6,9,11.44,.8,0
108,서울,2020-12-17,-4.9,0,1.7,47,2,1019.6,9,11.15,.7,2.3
108,서울,2020-12-18,-2.1,.2,3,57,3,1017.7,5.5,8.45,.6,4.1
108,서울,2020-12-19,-5.1,,2.4,45.1,1.9,1022.4,9,11.27,,1.4
108,서울,2020-12-20,-3.7,,2,50.4,2.3,1021.6,9.1,11,,0
108,서울,2020-12-21,-1,,1.6,64.1,3.6,1018.4,8.8,9.99,,.9
108,서울,2020-12-22,2,,2,67.6,4.7,1015.3,5.2,7.83,,4.8
108,서울,2020-12-23,4.5,0,2.3,76.6,6.5,1011.3,1.7,4.6,,7.8
108,서울,2020-12-24,2.6,,2.9,61.5,4.6,1007.8,7.9,9.82,,1.3
108,서울,2020-12-25,-.8,,2.1,51.9,3,1012.8,9,10.88,,.1
108,서울,2020-12-26,2.2,,1.8,65.8,4.7,1013.5,8.2,8.99,,3
108,서울,2020-12-27,5.8,0,1.8,62.9,5.8,1011,5.9,8.12,,7.5
108,서울,2020-12-28,6.7,1.3,1.4,72.1,6.9,1012.6,8,9.12,,5.3
108,서울,2020-12-29,.1,.2,2.9,70.8,4.6,1011,0,1.98,,8.5
108,서울,2020-12-30,-10.9,,4.1,55.5,1.5,1012.5,8.3,11.36,,.8
108,서울,2020-12-31,-8.9,0,2.4,53.9,1.7,1015.4,6,9.06,,.4
108,서울,2021-01-01,-4.2,,2,64,2.9,1014.9,6.5,9.54,,3.9
108,서울,2021-01-02,-5,,2.6,38.5,1.6,1018.5,9,11.34,,0
108,서울,2021-01-03,-5.6,,2,45,1.8,1023,5.5,8.8,,2.9
108,서울,2021-01-04,-3.5,0,1.7,51.4,2.5,1020.3,4.6,7.44,0,4.8
108,서울,2021-01-05,-5.5,0,2.9,52.8,2.2,1019.2,8.6,10.46,0,2.6
108,서울,2021-01-06,-7.4,2.3,2.4,54.6,1.9,1012.8,9.1,11.78,3.8,3.6
108,서울,2021-01-07,-14.5,,4.1,49.9,1,1015.3,,,3.3,.9
108,서울,2021-01-08,-14.9,,3.3,44,.9,1014.1,9.2,12.38,1.1,0
108,서울,2021-01-09,-12.2,,2.6,46.3,1.1,1014,9,11.59,1,.8
108,서울,2021-01-10,-7.7,,1.3,54.4,1.9,1017,6.2,9.84,.7,3
108,서울,2021-01-11,-6.7,,1.9,62.1,2.3,1015.5,0,4.47,.4,6.9
108,서울,2021-01-12,-3.9,2.6,1.8,79.5,3.8,1006.9,3.6,6.13,5.1,6.1
108,서울,2021-01-13,2,0,2.4,80.3,5.7,1004.6,6.1,8.27,5,3
108,서울,2021-01-14,1.7,,2.3,46.5,3.1,1011.1,8,10.21,,0
108,서울,2021-01-15,4.5,.2,3,67.4,5.9,1005.6,0,2.11,,8.5
108,서울,2021-01-16,-4.9,,3.3,59.3,2.6,1014.8,8.9,11.86,,.8
108,서울,2021-01-17,-5.5,0,2.3,58.5,2.5,1016.4,7,10.83,.1,2.3
108,서울,2021-01-18,-3.8,.3,3.2,64.3,3.1,1010.7,2.5,4.54,1,4.3
108,서울,2021-01-19,-6.3,,1.8,37.9,1.4,1021.2,9.2,12.48,,0
108,서울,2021-01-20,-.1,,2.2,37.8,2.3,1019.1,8.9,11.92,,1.9
108,서울,2021-01-21,4.5,9.2,2.3,64.4,5.5,1012.6,0,2.77,,9.6
108,서울,2021-01-22,5.5,.1,1.7,92.9,8.4,1009.2,0,2.34,,9.5
108,서울,2021-01-23,7.6,,4.2,66,6.8,1009.8,5.3,9.72,,6.5
108,서울,2021-01-24,7.3,,2.1,63.9,6.4,1015.2,8.2,12.4,,3.4
108,서울,2021-01-25,7.9,,1.9,62,6.4,1015.1,7.6,10.74,,6.3
108,서울,2021-01-26,5.3,1.7,1.9,80.4,7.1,1009.4,0,1.95,,8.4
108,서울,2021-01-27,1.7,,2.2,47.6,3.2,1012.9,8.4,12.4,,6.4
108,서울,2021-01-28,-2.6,2,4,52.3,2.8,1006.5,2.3,6.14,3.6,5.1
108,서울,2021-01-29,-8.8,,3.5,40,1.3,1015.6,9.6,14.42,.7,.3
108,서울,2021-01-30,-1.6,.5,2.5,60,3.3,1015,6.4,10.46,.8,3.9
108,서울,2021-01-31,3.2,,2,57,4.3,1015.5,6.7,10.92,,4.8
108,서울,2021-02-01,5,.7,2.7,74.5,6.9,1006.2,1.1,5.8,,7.6
108,서울,2021-02-02,-5.6,0,3.9,44.1,1.8,1015.4,9.6,14.69,,1.8
108,서울,2021-02-03,-3.2,3.4,2.2,64.6,3.3,1014.5,6.6,11.7,4.2,5
108,서울,2021-02-04,-3.6,.1,2.5,50.1,2.3,1016.4,9.6,15.33,4.3,.1
108,서울,2021-02-05,1.4,,2.4,71.8,5,1010.2,2.7,7.95,1.4,6
108,서울,2021-02-06,6.8,,2.2,80.4,8,1004.8,.1,4.77,,9
108,서울,2021-02-07,3.6,,2.9,67,5.4,1010.8,6,11.38,,4.4
108,서울,2021-02-08,-3.1,,3.4,43.6,2.1,1017.5,9.6,15.91,,0
108,서울,2021-02-09,-.9,,2,51.9,2.9,1017.6,9.7,15.46,,.1
108,서울,2021-02-10,3.4,,2.1,75.1,5.9,1014.5,.7,6.15,,6.3
108,서울,2021-02-11,5.5,,1.3,71.5,6.3,1014.6,5.2,11.22,,5.3
108,서울,2021-02-12,6.5,,1.7,60.6,5.6,1014.3,9.2,14.72,,4
